SO51704|20130128|231
SO51704|20130128|234
SO51704|20130128|237
SO51704|20130128|214
SO51704|20130128|491
SO51704|20130128|483
SO51704|20130128|490
SO51704|20130128|465
SO51704|20130128|222
SO51710|20130128|568
SO51712|20130128|231
SO51712|20130128|487
SO51712|20130128|237
SO51712|20130128|488
SO51712|20130128|471
SO51712|20130128|484
SO51712|20130128|483
SO51712|20130128|491
SO51712|20130128|477
SO51716|20130128|499
SO51716|20130128|576
SO51716|20130128|574
SO51716|20130128|562
SO51716|20130128|579
SO51716|20130128|500
SO51716|20130128|564
SO51719|20130128|497
SO51726|20130128|579
SO51726|20130128|560
SO51726|20130128|493
SO51726|20130128|506
SO51735|20130128|509
SO51735|20130128|492
SO51735|20130128|506
SO51735|20130128|573
SO51735|20130128|493
SO51735|20130128|569
SO51735|20130128|577
SO51735|20130128|568
SO51735|20130128|564
SO51735|20130128|572
SO51735|20130128|523
SO51735|20130128|560
SO51735|20130128|502
SO51735|20130128|503
SO51735|20130128|496
SO51735|20130128|579
SO51760|20130128|565
SO51760|20130128|561
SO51760|20130128|564
SO51760|20130128|493
SO51760|20130128|576
SO51761|20130128|225
SO51761|20130128|574
SO51761|20130128|576
SO51761|20130128|523
SO51761|20130128|491
SO51761|20130128|217
SO51761|20130128|568
SO51761|20130128|492
SO51761|20130128|234
SO51761|20130128|488
SO51761|20130128|471
SO51761|20130128|477
SO51761|20130128|484
SO51761|20130128|569
SO51761|20130128|483
SO51761|20130128|500
SO51761|20130128|502
SO51761|20130128|231
SO51761|20130128|573
SO51761|20130128|565
SO51761|20130128|490
SO51761|20130128|577
SO51761|20130128|487
SO51761|20130128|214
SO51761|20130128|566
SO51761|20130128|472
SO51761|20130128|572
SO51761|20130128|579
SO51776|20130128|487
SO51776|20130128|488
SO51776|20130128|472
SO51776|20130128|491
SO51776|20130128|222
SO51776|20130128|559
SO51776|20130128|477
SO51776|20130128|484
SO51786|20130128|234
SO51786|20130128|214
SO51789|20130128|222
SO51789|20130128|483
SO51789|20130128|586
SO51789|20130128|568
SO51789|20130128|217
SO51789|20130128|234
SO51789|20130128|471
SO51789|20130128|564
SO51789|20130128|480
SO51789|20130128|472
SO51789|20130128|231
SO51789|20130128|579
SO51789|20130128|488
SO51789|20130128|237
SO51789|20130128|465
SO51789|20130128|484
SO51789|20130128|463
SO51789|20130128|496
SO51789|20130128|491
SO51789|20130128|477
SO51789|20130128|225
SO51789|20130128|490
SO51789|20130128|467
SO51789|20130128|577
SO51806|20130128|222
SO51806|20130128|483
SO51806|20130128|217
SO51806|20130128|225
SO51806|20130128|487
SO51806|20130128|472
SO51806|20130128|465
SO51806|20130128|214
SO51806|20130128|490
SO51806|20130128|234
SO51806|20130128|491
SO51806|20130128|484
SO51806|20130128|471
SO51814|20130128|502
SO51814|20130128|564
SO51814|20130128|561
SO51814|20130128|573
SO51814|20130128|496
SO51814|20130128|562
SO51823|20130128|565
SO51823|20130128|572
SO51823|20130128|576
SO51823|20130128|564
SO51823|20130128|507
SO51823|20130128|492
SO51823|20130128|586
SO51823|20130128|523
SO51823|20130128|573
SO51823|20130128|506
SO51823|20130128|574
SO51823|20130128|563
SO51826|20130128|576
SO51826|20130128|562
SO51826|20130128|564
SO51826|20130128|568
SO51826|20130128|523
SO51826|20130128|579
SO51826|20130128|496
SO51826|20130128|572
SO51829|20130128|575
SO51835|20130128|471
SO51835|20130128|234
SO51837|20130128|491
SO51837|20130128|572
SO51837|20130128|222
SO51837|20130128|483
SO51837|20130128|487
SO51837|20130128|234
SO51837|20130128|576
SO51837|20130128|225
SO51837|20130128|477
SO51837|20130128|472
SO51837|20130128|231
SO51837|20130128|488
SO51837|20130128|499
SO51837|20130128|480
SO51837|20130128|565
SO51837|20130128|463
SO51837|20130128|471
SO51837|20130128|237
SO51837|20130128|490
SO51837|20130128|574
SO51850|20130128|465
SO51850|20130128|573
SO51850|20130128|488
SO51850|20130128|217
SO51850|20130128|560
SO51850|20130128|225
SO51850|20130128|237
SO51850|20130128|484
SO51850|20130128|467
SO51850|20130128|496
SO51850|20130128|463
SO51850|20130128|569
SO51850|20130128|523
SO51850|20130128|490
SO51850|20130128|576
SO51850|20130128|222
SO51850|20130128|506
SO51850|20130128|487
SO51850|20130128|579
SO51850|20130128|491
SO51850|20130128|477
SO51850|20130128|565
SO51850|20130128|234
SO51850|20130128|483
SO51850|20130128|231
SO51850|20130128|471
SO51857|20130128|576
SO51857|20130128|552
SO51857|20130128|496
SO51857|20130128|570
SO51857|20130128|571
SO51857|20130128|564
SO51857|20130128|521
SO51857|20130128|492
SO51857|20130128|563
SO51857|20130128|568
SO51857|20130128|514
SO51857|20130128|562
SO51857|20130128|574
SO51857|20130128|506
SO51857|20130128|501
SO51857|20130128|502
SO51857|20130128|493
SO51857|20130128|601
SO51857|20130128|523
SO51857|20130128|559
SO51857|20130128|586
SO51857|20130128|556
SO51857|20130128|554
SO51857|20130128|548
SO51857|20130128|560
SO51857|20130128|555
SO51857|20130128|585
SO51857|20130128|499
SO51857|20130128|566
SO51857|20130128|603
SO51857|20130128|567
SO51858|20130128|507
SO51858|20130128|491
SO51858|20130128|560
SO51858|20130128|566
SO51858|20130128|579
SO51858|20130128|568
SO51858|20130128|577
SO51858|20130128|565
SO51858|20130128|573
SO51858|20130128|576
SO51858|20130128|506
SO51858|20130128|496
SO51858|20130128|471
SO51858|20130128|572
SO51858|20130128|574
SO51858|20130128|564
SO51858|20130128|586
SO51858|20130128|569
SO51858|20130128|561
SO51858|20130128|493
SO51861|20130128|490
SO51861|20130128|483
SO51861|20130128|222
SO51861|20130128|491
SO51861|20130128|217
SO51861|20130128|477
SO51861|20130128|484
SO51861|20130128|487
SO51875|20130128|573
SO51875|20130128|569
SO51875|20130128|566
SO51875|20130128|564
SO51875|20130128|523
SO51875|20130128|499
SO53452|20130228|575
SO53452|20130228|502
SO53452|20130228|586
SO53452|20130228|558
SO53452|20130228|555
SO53452|20130228|496
SO53458|20130228|225
SO53458|20130228|484
SO53458|20130228|560
SO53458|20130228|472
SO53458|20130228|222
SO53458|20130228|566
SO53458|20130228|237
SO53458|20130228|496
SO53458|20130228|487
SO53458|20130228|564
SO53458|20130228|217
SO53458|20130228|579
SO53458|20130228|586
SO53458|20130228|570
SO53458|20130228|214
SO53458|20130228|465
SO53458|20130228|492
SO53458|20130228|572
SO53458|20130228|499
SO53458|20130228|471
SO53458|20130228|565
SO53458|20130228|491
SO53458|20130228|488
SO53458|20130228|483
SO53458|20130228|467
SO53458|20130228|568
SO53458|20130228|573
SO53458|20130228|234
SO53458|20130228|490
SO53458|20130228|569
SO53459|20130228|237
SO53459|20130228|555
SO53459|20130228|465
SO53459|20130228|222
SO53459|20130228|484
SO53459|20130228|471
SO53459|20130228|488
SO53459|20130228|214
SO53459|20130228|491
SO53459|20130228|559
SO53459|20130228|490
SO53459|20130228|603
SO53459|20130228|225
SO53459|20130228|217
SO53468|20130228|490
SO53468|20130228|231
SO53468|20130228|463
SO53468|20130228|225
SO53468|20130228|471
SO53468|20130228|484
SO53468|20130228|222
SO53468|20130228|488
SO53468|20130228|214
SO53468|20130228|477
SO53468|20130228|234
SO53468|20130228|491
SO53468|20130228|472
SO53470|20130228|565
SO53470|20130228|576
SO53470|20130228|586
SO53470|20130228|564
SO53470|20130228|494
SO53470|20130228|562
SO53470|20130228|568
SO53470|20130228|499
SO53470|20130228|492
SO53470|20130228|496
SO53474|20130228|480
SO53477|20130228|558
SO53477|20130228|555
SO53483|20130228|217
SO53483|20130228|560
SO53483|20130228|477
SO53483|20130228|483
SO53483|20130228|491
SO53483|20130228|586
SO53483|20130228|480
SO53483|20130228|490
SO53483|20130228|463
SO53483|20130228|465
SO53483|20130228|506
SO53483|20130228|484
SO53483|20130228|576
SO53483|20130228|225
SO53483|20130228|471
SO53483|20130228|237
SO53483|20130228|222
SO53483|20130228|231
SO53483|20130228|234
SO53483|20130228|214
SO53483|20130228|573
SO53483|20130228|487
SO53485|20130228|234
SO53485|20130228|231
SO53485|20130228|567
SO53485|20130228|487
SO53485|20130228|465
SO53485|20130228|483
SO53485|20130228|471
SO53485|20130228|579
SO53485|20130228|217
SO53485|20130228|472
SO53485|20130228|490
SO53485|20130228|491
SO53485|20130228|488
SO53485|20130228|477
SO53485|20130228|463
SO53485|20130228|225
SO53485|20130228|564
SO53485|20130228|552
SO53485|20130228|496
SO53485|20130228|559
SO53485|20130228|484
SO53492|20130228|477
SO53492|20130228|483
SO53492|20130228|471
SO53500|20130228|506
SO53500|20130228|579
SO53500|20130228|572
SO53500|20130228|496
SO53500|20130228|523
SO53500|20130228|561
SO53500|20130228|510
SO53500|20130228|560
SO53502|20130228|217
SO53502|20130228|483
SO53502|20130228|471
SO53502|20130228|484
SO53502|20130228|225
SO53502|20130228|558
SO53502|20130228|488
SO53502|20130228|234
SO53502|20130228|490
SO53508|20130228|576
SO53508|20130228|502
SO53508|20130228|523
SO53508|20130228|499
SO53508|20130228|569
SO53508|20130228|586
SO53513|20130228|472
SO53513|20130228|488
SO53513|20130228|231
SO53513|20130228|214
SO53513|20130228|491
SO53513|20130228|465
SO53513|20130228|565
SO53513|20130228|487
SO53513|20130228|463
SO53513|20130228|484
SO53513|20130228|222
SO53513|20130228|237
SO53513|20130228|560
SO53513|20130228|234
SO53513|20130228|471
SO53513|20130228|480
SO53513|20130228|225
SO53513|20130228|217
SO53513|20130228|490
SO53513|20130228|564
SO53513|20130228|568
SO53514|20130228|487
SO53514|20130228|559
SO53514|20130228|488
SO53514|20130228|231
SO53514|20130228|471
SO53514|20130228|483
SO53514|20130228|560
SO53514|20130228|234
SO53514|20130228|499
SO53514|20130228|564
SO53514|20130228|477
SO53514|20130228|217
SO53514|20130228|484
SO53514|20130228|567
SO53514|20130228|491
SO53514|20130228|225
SO53520|20130228|575
SO53520|20130228|561
SO53520|20130228|548
SO53520|20130228|569
SO53520|20130228|552
SO53524|20130228|568
SO53524|20130228|488
SO53524|20130228|234
SO53524|20130228|487
SO53524|20130228|222
SO53524|20130228|465
SO53524|20130228|477
SO53524|20130228|214
SO53524|20130228|491
SO53524|20130228|225
SO53524|20130228|237
SO53524|20130228|483
SO53524|20130228|560
SO53524|20130228|579
SO53524|20130228|572
SO53524|20130228|480
SO53524|20130228|463
SO53524|20130228|217
SO53524|20130228|586
SO53525|20130228|483
SO53525|20130228|573
SO53525|20130228|490
SO53525|20130228|552
SO53525|20130228|471
SO53525|20130228|472
SO53533|20130228|558
SO53535|20130228|562
SO53535|20130228|498
SO53535|20130228|569
SO53535|20130228|492
SO53535|20130228|493
SO53535|20130228|568
SO53535|20130228|572
SO53535|20130228|564
SO53535|20130228|495
SO53535|20130228|565
SO53535|20130228|561
SO53535|20130228|496
SO53535|20130228|502
SO53535|20130228|585
SO53535|20130228|500
SO53535|20130228|566
SO53535|20130228|586
SO53541|20130228|225
SO53541|20130228|552
SO53541|20130228|477
SO53541|20130228|471
SO53541|20130228|234
SO53541|20130228|490
SO53541|20130228|487
SO53541|20130228|222
SO53541|20130228|465
SO53541|20130228|483
SO53551|20130228|603
SO53560|20130228|483
SO53560|20130228|488
SO53560|20130228|237
SO53560|20130228|463
SO53560|20130228|574
SO53560|20130228|477
SO53560|20130228|514
SO53560|20130228|234
SO53560|20130228|222
SO53560|20130228|570
SO53560|20130228|225
SO53560|20130228|465
SO53560|20130228|571
SO53560|20130228|603
SO53560|20130228|490
SO53560|20130228|214
SO53560|20130228|601
SO53560|20130228|471
SO53560|20130228|480
SO53560|20130228|472
SO53565|20130228|234
SO53565|20130228|483
SO53565|20130228|471
SO53565|20130228|225
SO53565|20130228|484
SO53565|20130228|477
SO53565|20130228|214
SO53565|20130228|222
SO53565|20130228|217
SO53565|20130228|472
SO53567|20130228|225
SO53567|20130228|490
SO53567|20130228|483
SO53567|20130228|217
SO53567|20130228|214
SO53567|20130228|491
SO53567|20130228|237
SO53567|20130228|231
SO53567|20130228|471
SO53567|20130228|222
SO53567|20130228|487
SO53571|20130228|576
SO53571|20130228|492
SO53571|20130228|560
SO53571|20130228|569
SO53571|20130228|502
SO53571|20130228|561
SO53574|20130228|225
SO53574|20130228|471
SO53574|20130228|217
SO53577|20130228|567
SO53577|20130228|566
SO53577|20130228|502
SO53577|20130228|578
SO53577|20130228|552
SO53577|20130228|555
SO53582|20130228|483
SO53582|20130228|217
SO53582|20130228|465
SO53582|20130228|471
SO53582|20130228|214
SO53582|20130228|490
SO53590|20130228|574
SO53590|20130228|561
SO53590|20130228|499
SO53590|20130228|569
SO53590|20130228|576
SO53590|20130228|560
SO53605|20130228|493
SO53605|20130228|568
SO53605|20130228|579
SO53605|20130228|561
SO53605|20130228|564
SO53605|20130228|573
SO53605|20130228|576
SO53615|20130228|231
SO53615|20130228|487
SO53615|20130228|463
SO53615|20130228|217
SO53615|20130228|471
SO53615|20130228|558
SO53615|20130228|484
SO53615|20130228|559
SO53615|20130228|491
SO53615|20130228|465
SO53615|20130228|222
SO53615|20130228|214
SO53615|20130228|488
SO53615|20130228|225
SO53615|20130228|234
SO55236|20130330|488
SO55242|20130330|471
SO55254|20130330|490
SO55254|20130330|465
SO55254|20130330|569
SO55254|20130330|471
SO55254|20130330|566
SO55254|20130330|487
SO55254|20130330|577
SO55254|20130330|496
SO55254|20130330|499
SO55254|20130330|237
SO55254|20130330|467
SO55254|20130330|564
SO55254|20130330|234
SO55254|20130330|217
SO55254|20130330|561
SO55254|20130330|477
SO55254|20130330|491
SO55254|20130330|568
SO55254|20130330|222
SO55254|20130330|562
SO55254|20130330|579
SO55254|20130330|463
SO55254|20130330|492
SO55254|20130330|488
SO55254|20130330|225
SO55254|20130330|484
SO55254|20130330|570
SO55254|20130330|472
SO55254|20130330|572
SO55254|20130330|586
SO55256|20130330|556
SO55263|20130330|477
SO55270|20130330|225
SO55270|20130330|477
SO55276|20130330|579
SO55276|20130330|576
SO55276|20130330|499
SO55276|20130330|500
SO55276|20130330|577
SO55276|20130330|493
SO55276|20130330|573
SO55276|20130330|560
SO55282|20130330|562
SO55282|20130330|554
SO55282|20130330|586
SO55282|20130330|574
SO55282|20130330|579
SO55282|20130330|483
SO55282|20130330|214
SO55282|20130330|569
SO55282|20130330|573
SO55282|20130330|493
SO55282|20130330|477
SO55282|20130330|490
SO55282|20130330|491
SO55282|20130330|222
SO55282|20130330|463
SO55282|20130330|480
SO55282|20130330|487
SO55282|20130330|564
SO55282|20130330|507
SO55282|20130330|561
SO55282|20130330|572
SO55282|20130330|217
SO55282|20130330|465
SO55282|20130330|471
SO55282|20130330|576
SO55282|20130330|234
SO55282|20130330|484
SO55291|20130330|492
SO55291|20130330|564
SO55291|20130330|568
SO55298|20130330|503
SO55299|20130330|556
SO55299|20130330|564
SO55299|20130330|558
SO55299|20130330|578
SO55307|20130330|560
SO55309|20130330|483
SO55309|20130330|472
SO55309|20130330|463
SO55309|20130330|491
SO55309|20130330|237
SO55309|20130330|231
SO55309|20130330|564
SO55309|20130330|565
SO55309|20130330|561
SO55309|20130330|490
SO55309|20130330|217
SO55309|20130330|465
SO55309|20130330|568
SO55309|20130330|477
SO55309|20130330|480
SO55309|20130330|484
SO55309|20130330|225
SO55309|20130330|487
SO55309|20130330|234
SO55309|20130330|471
SO55325|20130330|573
SO55325|20130330|568
SO55325|20130330|499
SO55325|20130330|576
SO55325|20130330|579
SO55326|20130330|231
SO55326|20130330|488
SO57012|20130430|572
SO57012|20130430|493
SO57012|20130430|234
SO57012|20130430|463
SO57012|20130430|222
SO57012|20130430|484
SO57012|20130430|568
SO57012|20130430|564
SO57012|20130430|491
SO57012|20130430|472
SO57012|20130430|480
SO57012|20130430|237
SO57012|20130430|465
SO57012|20130430|487
SO57012|20130430|483
SO57012|20130430|579
SO57012|20130430|471
SO57012|20130430|225
SO57012|20130430|573
SO57012|20130430|569
SO57012|20130430|477
SO57012|20130430|490
SO57024|20130430|214
SO57024|20130430|465
SO57024|20130430|217
SO57024|20130430|491
SO57024|20130430|487
SO57024|20130430|483
SO57024|20130430|471
SO57026|20130430|488
SO57026|20130430|477
SO57026|20130430|483
SO57026|20130430|484
SO57026|20130430|472
SO57040|20130430|548
SO57041|20130430|564
SO57041|20130430|576
SO57041|20130430|574
SO57041|20130430|560
SO57041|20130430|562
SO57045|20130430|579
SO57045|20130430|576
SO57045|20130430|560
SO57045|20130430|572
SO57045|20130430|574
SO57054|20130430|579
SO57054|20130430|565
SO57054|20130430|586
SO57054|20130430|569
SO57054|20130430|577
SO57054|20130430|576
SO57054|20130430|572
SO57054|20130430|560
SO57054|20130430|574
SO57054|20130430|573
SO57054|20130430|564
SO57074|20130430|493
SO57074|20130430|565
SO57074|20130430|492
SO57074|20130430|560
SO57075|20130430|496
SO57075|20130430|569
SO57075|20130430|576
SO57075|20130430|565
SO57087|20130430|491
SO57087|20130430|484
SO57099|20130430|487
SO57099|20130430|234
SO57099|20130430|490
SO57099|20130430|214
SO57099|20130430|488
SO57099|20130430|480
SO57099|20130430|217
SO57099|20130430|564
SO57099|20130430|491
SO57099|20130430|477
SO57099|20130430|500
SO57099|20130430|586
SO57099|20130430|225
SO57099|20130430|472
SO57099|20130430|471
SO57099|20130430|496
SO57099|20130430|465
SO57099|20130430|484
SO57103|20130430|483
SO57103|20130430|234
SO57119|20130430|471
SO57119|20130430|491
SO57127|20130430|579
SO57127|20130430|572
SO57130|20130430|569
SO57130|20130430|496
SO57130|20130430|572
SO57130|20130430|523
SO57132|20130430|234
SO57132|20130430|562
SO57132|20130430|472
SO57132|20130430|496
SO57132|20130430|480
SO57132|20130430|231
SO57132|20130430|222
SO57132|20130430|488
SO57132|20130430|463
SO57132|20130430|569
SO57132|20130430|214
SO57132|20130430|477
SO57132|20130430|568
SO57132|20130430|471
SO57132|20130430|491
SO57132|20130430|225
SO57132|20130430|465
SO57132|20130430|487
SO57132|20130430|484
SO57132|20130430|237
SO57132|20130430|490
SO57143|20130430|499
SO57143|20130430|493
SO57143|20130430|586
SO57143|20130430|496
SO57143|20130430|564
SO57143|20130430|494
SO57143|20130430|576
SO57143|20130430|492
SO57143|20130430|574
SO57143|20130430|502
SO57143|20130430|573
SO57143|20130430|560
SO57150|20130430|577
SO57150|20130430|523
SO57150|20130430|569
SO57150|20130430|567
SO57150|20130430|560
SO57150|20130430|565
SO57150|20130430|559
SO57150|20130430|561
SO57150|20130430|585
SO57150|20130430|575
SO57150|20130430|579
SO57150|20130430|586
SO57150|20130430|568
SO57150|20130430|558
SO57150|20130430|603
SO57150|20130430|501
SO57150|20130430|563
SO57150|20130430|564
SO57150|20130430|571
SO57150|20130430|574
SO57150|20130430|576
SO57154|20130430|499
SO57154|20130430|225
SO57154|20130430|483
SO57154|20130430|231
SO57154|20130430|572
SO57154|20130430|214
SO57154|20130430|237
SO57154|20130430|472
SO57154|20130430|477
SO57154|20130430|491
SO57154|20130430|234
SO57154|20130430|484
SO57154|20130430|222
SO57154|20130430|471
SO57154|20130430|579
SO57154|20130430|490
SO57154|20130430|217
SO57154|20130430|465
SO57154|20130430|463
SO57180|20130430|572
SO57180|20130430|579
SO57180|20130430|573
SO57180|20130430|586
SO57180|20130430|565
SO57180|20130430|507
SO57180|20130430|560
SO57180|20130430|496
SO57180|20130430|506
SO57185|20130430|555
SO57185|20130430|579
SO57187|20130430|225
SO57187|20130430|490
SO57187|20130430|491
SO57187|20130430|234
SO57187|20130430|471
SO58907|20130530|225
SO58907|20130530|472
SO58907|20130530|483
SO58907|20130530|490
SO58907|20130530|488
SO58907|20130530|463
SO58907|20130530|471
SO58907|20130530|234
SO58907|20130530|217
SO58908|20130530|214
SO58908|20130530|231
SO58908|20130530|487
SO58908|20130530|576
SO58908|20130530|217
SO58908|20130530|225
SO58908|20130530|523
SO58908|20130530|506
SO58908|20130530|507
SO58908|20130530|490
SO58908|20130530|565
SO58908|20130530|471
SO58908|20130530|491
SO58908|20130530|568
SO58908|20130530|477
SO58908|20130530|492
SO58908|20130530|237
SO58908|20130530|561
SO58908|20130530|569
SO58908|20130530|222
SO58908|20130530|566
SO58908|20130530|472
SO58915|20130530|222
SO58915|20130530|225
SO58915|20130530|490
SO58915|20130530|484
SO58915|20130530|214
SO58919|20130530|561
SO58919|20130530|560
SO58919|20130530|586
SO58919|20130530|564
SO58919|20130530|499
SO58922|20130530|487
SO58922|20130530|217
SO58922|20130530|471
SO58922|20130530|483
SO58922|20130530|222
SO58922|20130530|234
SO58924|20130530|463
SO58931|20130530|465
SO58931|20130530|491
SO58931|20130530|490
SO58931|20130530|231
SO58931|20130530|585
SO58931|20130530|217
SO58931|20130530|488
SO58931|20130530|222
SO58931|20130530|234
SO58931|20130530|214
SO58931|20130530|472
SO58931|20130530|463
SO58931|20130530|483
SO58931|20130530|477
SO58931|20130530|487
SO58931|20130530|484
SO58931|20130530|225
SO58931|20130530|603
SO58931|20130530|471
SO58932|20130530|222
SO58932|20130530|225
SO58932|20130530|484
SO58932|20130530|560
SO58932|20130530|472
SO58932|20130530|491
SO58932|20130530|477
SO58932|20130530|568
SO58932|20130530|487
SO58932|20130530|463
SO58932|20130530|488
SO58932|20130530|490
SO58932|20130530|576
SO58932|20130530|471
SO58932|20130530|217
SO58932|20130530|234
SO58932|20130530|573
SO58932|20130530|483
SO58932|20130530|561
SO58932|20130530|214
SO58934|20130530|569
SO58934|20130530|484
SO58934|20130530|483
SO58946|20130530|480
SO58946|20130530|568
SO58946|20130530|579
SO58946|20130530|560
SO58946|20130530|572
SO58948|20130530|234
SO58948|20130530|477
SO58948|20130530|225
SO58948|20130530|488
SO58948|20130530|490
SO58948|20130530|217
SO58948|20130530|214
SO58948|20130530|471
SO58956|20130530|568
SO58956|20130530|576
SO58956|20130530|572
SO58956|20130530|564
SO58958|20130530|483
SO58958|20130530|467
SO58958|20130530|586
SO58958|20130530|472
SO58958|20130530|484
SO58958|20130530|576
SO58958|20130530|222
SO58958|20130530|471
SO58958|20130530|491
SO58958|20130530|217
SO58958|20130530|465
SO58958|20130530|569
SO58958|20130530|234
SO58958|20130530|561
SO58958|20130530|463
SO58958|20130530|568
SO58958|20130530|225
SO58958|20130530|490
SO58958|20130530|477
SO58961|20130530|465
SO58961|20130530|562
SO58961|20130530|483
SO58961|20130530|523
SO58961|20130530|484
SO58961|20130530|488
SO58961|20130530|472
SO58961|20130530|491
SO58961|20130530|222
SO58962|20130530|572
SO58962|20130530|603
SO58962|20130530|578
SO58962|20130530|579
SO58971|20130530|463
SO58971|20130530|477
SO58971|20130530|490
SO58971|20130530|480
SO58971|20130530|484
SO58971|20130530|488
SO58971|20130530|487
SO58971|20130530|234
SO58971|20130530|483
SO58971|20130530|222
SO58971|20130530|570
SO58971|20130530|471
SO58971|20130530|231
SO58971|20130530|214
SO58971|20130530|498
SO58971|20130530|467
SO58971|20130530|472
SO58971|20130530|217
SO58980|20130530|576
SO58980|20130530|562
SO58980|20130530|499
SO58980|20130530|564
SO58980|20130530|565
SO58980|20130530|568
SO58980|20130530|523
SO58980|20130530|579
SO58980|20130530|561
SO58980|20130530|573
SO58980|20130530|554
SO58984|20130530|568
SO59008|20130530|572
SO59008|20130530|562
SO59008|20130530|559
SO59008|20130530|564
SO59012|20130530|487
SO59012|20130530|552
SO59012|20130530|222
SO59012|20130530|555
SO59012|20130530|231
SO59012|20130530|463
SO59012|20130530|556
SO59012|20130530|234
SO59012|20130530|471
SO59012|20130530|483
SO59012|20130530|217
SO59012|20130530|560
SO59012|20130530|225
SO59016|20130530|234
SO59016|20130530|225
SO59028|20130530|490
SO59028|20130530|465
SO59028|20130530|477
SO59028|20130530|471
SO59028|20130530|491
SO59028|20130530|234
SO59028|20130530|487
SO59028|20130530|484
SO59028|20130530|231
SO59028|20130530|217
SO59031|20130530|574
SO59031|20130530|561
SO59031|20130530|565
SO59031|20130530|492
SO59031|20130530|500
SO59040|20130530|576
SO59040|20130530|586
SO59041|20130530|225
SO59044|20130530|573
SO59044|20130530|576
SO59044|20130530|601
SO59044|20130530|578
SO59059|20130530|492
SO59059|20130530|502
SO59067|20130530|465
SO59067|20130530|222
SO59067|20130530|217
SO59067|20130530|214
SO59067|20130530|483
SO59067|20130530|477
SO59067|20130530|487
SO59067|20130530|491
SO59075|20130530|234
SO59075|20130530|222
SO59075|20130530|477
SO59075|20130530|483
SO59075|20130530|217
SO59075|20130530|484
SO59075|20130530|490
SO59075|20130530|496
SO59075|20130530|471
SO61175|20130630|483
SO61175|20130630|225
SO61175|20130630|234
SO61184|20130630|488
SO61184|20130630|586
SO61184|20130630|570
SO61184|20130630|576
SO61184|20130630|490
SO61184|20130630|225
SO61184|20130630|579
SO61184|20130630|561
SO61184|20130630|477
